Distribution of estimated Rho values

Shuffle   Rho    Lkmax      G4     corr(r2,d)   corr(D',d)
 370     1.480  -10278679.241  5661307  -0.00457   0.00316
 371     1.380  -10278589.752  6768354  -0.00765  -0.00800
 372     1.390  -10278720.996  5951061  -0.00589   0.00114
 373     1.400  -10278707.778  5658057  -0.00243   0.00382
 374     1.500  -10278713.807  6746464  -0.00382  -0.00569
 375     1.460  -10278760.319  5874112  -0.00072   0.00395
 376     1.370  -10278777.002  5725358   0.00297   0.00249
 377     1.460  -10278773.823  5209456  -0.00517   0.00853
 378     1.440  -10278728.911  6506668   0.00011  -0.00531
 379     1.400  -10278763.591  5861015   0.00625   0.00302
 380     1.410  -10278740.447  5606514  -0.00377   0.00407
 381     1.430  -10278704.619  5927979  -0.00404   0.00124
 382     1.480  -10278625.602  5866586  -0.00879   0.00118
 383     1.360  -10278786.559  5727929  -0.00034   0.00503
 384     1.410  -10278710.378  6260745  -0.00127  -0.00146
 385     1.390  -10278637.446  6240957  -0.00395  -0.00361
 386     1.480  -10278724.461  5635997  -0.00403   0.00387
 387     1.410  -10278736.695  6396973  -0.00086  -0.00148
 388     1.390  -10278754.241  5941680  -0.00297   0.00051
 389     1.420  -10278708.602  6558232  -0.01120  -0.00480
 390     1.340  -10278771.121  5551116   0.00432   0.00448
 391     1.450  -10278779.140  5237234   0.00033   0.00966
 392     1.370  -10278647.422  6595250  -0.00526  -0.00331
 393     1.390  -10278732.809  6545836  -0.00382  -0.00542
 394     1.360  -10278780.047  5940298   0.00533   0.00387
 395     1.610  -10278690.742  6133363  -0.00693  -0.00074
 396     1.490  -10278674.502  5644527  -0.01288   0.00248
 397     1.380  -10278759.555  5827364   0.00314   0.00262
 398     1.450  -10278725.032  5874250  -0.00961   0.00219
 399     1.530  -10278764.787  6329593  -0.00030  -0.00050
 400     1.510  -10278675.120  6450257  -0.00234  -0.00155
 401     1.430  -10278789.416  6287802   0.00250  -0.00371
 402     1.430  -10278632.060  6947642   0.00078  -0.01024
 403     1.480  -10278685.010  5869286  -0.00690   0.00019
 404     1.460  -10278678.472  5838558  -0.00006   0.00060
 405     1.400  -10278773.348  6139874  -0.00061  -0.00092
 406     1.480  -10278614.432  6964611  -0.00262  -0.00759
 407     1.440  -10278811.634  6497837   0.00857  -0.00487
 408     1.320  -10278764.087  5935854   0.00698   0.00043
 409     1.500  -10278726.733  5473724   0.00073   0.00450
 410     1.320  -10278844.919  5774004   0.00701   0.00294
 411     1.320  -10278811.073  6320360   0.01408  -0.00291
 412     1.490  -10278709.373  5743872  -0.00697   0.00383
 413     1.390  -10278735.643  5354557  -0.00070   0.00709
 414     1.460  -10278627.932  6338041  -0.00166  -0.00242
 415     1.520  -10278665.023  5714526  -0.00787   0.00422
 416     1.440  -10278661.420  6210713  -0.00307  -0.00056
 417     1.430  -10278671.300  5594057  -0.00248   0.00622
 418     1.530  -10278687.836  5963613  -0.00906   0.00092
 419     1.450  -10278767.619  6281974   0.00050  -0.00359
 420     1.460  -10278745.150  6376974  -0.00022  -0.00161
 421     1.440  -10278792.303  5791311   0.00399   0.00332
 422     1.420  -10278699.935  5679593  -0.00409   0.00393
 423     1.410  -10278659.748  6083118  -0.00777  -0.00254
 424     1.360  -10278702.698  6261544  -0.00992  -0.00111
 425     1.360  -10278764.572  5889721   0.00779   0.00230
 426     1.430  -10278742.374  6591207   0.00550  -0.00453
 427     1.410  -10278769.686  5702543  -0.00031   0.00377
 428     1.380  -10278711.640  6238232  -0.00171  -0.00177
 429     1.390  -10278800.513  5941598   0.00862  -0.00079
 430     1.470  -10278595.986  7388262  -0.00818  -0.01342
 431     1.450  -10278817.863  6501099   0.00778  -0.00650
 432     1.360  -10278686.723  6214055   0.00005  -0.00186
 433     1.450  -10278677.219  5518738  -0.00930   0.00501
 434     1.370  -10278639.832  6745685  -0.01271  -0.00791
 435     1.480  -10278721.541  5697936   0.00437   0.00576
 436     1.500  -10278737.220  5901312   0.00473   0.00099
 437     1.410  -10278708.871  5288401  -0.00146   0.00656
 438     1.370  -10278705.913  6226944  -0.00073  -0.00128
 439     1.370  -10278620.166  6818805  -0.00511  -0.00723
 440     1.370  -10278748.467  6021163  -0.00296   0.00113
 441     1.380  -10278759.331  6027527   0.00896  -0.00022
 442     1.490  -10278730.931  6360375   0.00021  -0.00240
 443     1.390  -10278643.013  6601398  -0.01147  -0.00533
 444     1.440  -10278674.746  6570948  -0.00173  -0.00733
 445     1.540  -10278804.261  5739918   0.00358   0.00233
 446     1.350  -10278712.875  5965852  -0.00290   0.00048
 447     1.460  -10278629.975  6512239  -0.00322  -0.00437
 448     1.490  -10278764.501  5375198   0.00155   0.00861
 449     1.450  -10278725.964  6622748  -0.00090  -0.00846
 450     1.380  -10278840.074  5860242   0.01006   0.00246
 451     1.330  -10278752.080  6122699   0.00170  -0.00093
 452     1.400  -10278667.286  6318806  -0.00051  -0.00382
 453     1.420  -10278788.187  6159666   0.00235   0.00066
 454     1.470  -10278599.064  6245893   0.00050  -0.00021
 455     1.390  -10278649.636  6712144  -0.00190  -0.00783
 456     1.390  -10278787.756  5699657  -0.00429   0.00359
 457     1.320  -10278771.337  6082253   0.00257  -0.00041
 458     1.390  -10278790.868  5504715  -0.00227   0.00742
 459     1.370  -10278738.306  5939437  -0.00494   0.00070
 460     1.380  -10278666.372  7040651  -0.00445  -0.00886
 461     1.410  -10278606.072  6227230  -0.00266  -0.00205
 462     1.400  -10278641.071  6978806  -0.00185  -0.00942
 463     1.340  -10278726.441  5012983  -0.00712   0.00923
 464     1.400  -10278766.310  6220964   0.00551  -0.00022
 465     1.360  -10278756.573  5635623   0.00363   0.00488
 466     1.460  -10278738.265  6013655  -0.00163   0.00021
